sample,min,q25,median,q75,max,mean,sd,mean_correlation,corr_z,outlier
GSM330550,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560838,0.19803207,0.8480722105526319,1.0931859322114563,False
GSM330551,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560948,0.19803247,0.8510187680659462,1.2220902907856044,False
GSM330552,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560752,0.19803214,0.823816459415171,0.03205882779201054,False
GSM330553,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560755,0.19803168,0.7976701790099638,-1.1117740991078429,False
GSM330554,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560835,0.1980327,0.8188211985095908,-0.18647106685106524,False
GSM330555,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560802,0.1980323,0.8441435753596784,0.9213181857543798,False
GSM330556,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560773,0.19803274,0.8334403244147698,0.4530783189004974,False
GSM330557,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856084,0.19803265,0.8071369627937269,-0.697626509626883,False
GSM330558,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560963,0.19803229,0.8160223453960768,-0.30891373552817203,False
GSM330559,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560707,0.19803292,0.8449973220695979,0.9586674217796998,False
GSM330560,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856077,0.1980323,0.8490146633719877,1.1344158337547006,False
GSM330561,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560853,0.19803183,0.8175257741654837,-0.2431425702593387,False
GSM330562,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856077,0.1980324,0.8527160643700419,1.29634266509057,False
GSM330563,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560647,0.19803253,0.8583387644427609,1.5423214192990418,False
GSM330564,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560695,0.19803256,0.8060044769273892,-0.7471698711716415,False
GSM330565,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560907,0.19803268,0.8499816940717778,1.1767209547356041,False
GSM330566,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560844,0.19803213,0.7964643845104197,-1.1645245259478558,False
GSM330567,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856087,0.1980319,0.820550311944545,-0.11082677440893203,False
GSM330568,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856088,0.19803257,0.8391369996396448,0.7022932969043668,False
GSM330569,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560823,0.19803225,0.8184073221665594,-0.20457709881765762,False
GSM330570,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560925,0.1980324,0.8467309673065467,1.0345099689739183,False
GSM330571,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560847,0.19803219,0.8363845170314844,0.581879219294075,False
GSM330572,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560784,0.19803268,0.8236953487938224,0.026760547717411542,False
GSM330573,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560752,0.19803211,0.8431041866961395,0.875847588836683,False
GSM330574,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285608,0.19803226,0.8135555224551803,-0.41683093296124984,False
GSM330575,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560773,0.19803275,0.8447086421949266,0.9460384152493259,False
GSM330576,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560576,0.19803245,0.823327683997873,0.010676152799613073,False
GSM330577,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856076,0.19803226,0.8270638005792803,0.17412170215963066,False
GSM330578,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560725,0.1980329,0.8460702672285609,1.0056060295877658,False
GSM330579,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856077,0.19803183,0.8243492103658279,0.05536531994900399,False
GSM330580,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560942,0.19803223,0.766491552896499,-2.475759285963647,False
GSM330581,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560835,0.19803211,0.7278315299331268,-4.167036459423574,False
GSM330582,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856071,0.1980322,0.823508219956546,0.018574139466138385,False
GSM330583,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560752,0.19803235,0.8396679440346412,0.7255207568695247,False
GSM330584,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560776,0.198032,0.837584328411881,0.6343678999667369,False
GSM330585,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560683,0.19803223,0.840112714569063,0.7449783307309756,False
GSM330586,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856089,0.19803263,0.8023615639034841,-0.9065380031582118,False
GSM330587,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560758,0.19803222,0.8430062749774746,0.871564201448396,False
GSM330588,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560868,0.19803281,0.849132506995178,1.1395711910116861,False
GSM330589,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560796,0.19803219,0.8248176188587772,0.07585699406752734,False
GSM330590,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560844,0.19803211,0.8190931550228288,-0.17457366463149315,False
GSM330591,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560713,0.1980322,0.8389511873023076,0.694164482159908,False
GSM330592,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560692,0.19803247,0.8398940035247751,0.7354102816602796,False
GSM330593,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560725,0.19803186,0.8073375156019824,-0.6888528369625614,False
GSM330594,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560874,0.19803251,0.847330091123749,1.0607201043654682,False
GSM330595,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560877,0.19803269,0.8013372688322623,-0.9513482939975698,False
GSM330596,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560838,0.19803247,0.8218905737484391,-0.052193746758276795,False
GSM330597,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560796,0.19803248,0.8328343008424827,0.42656633686264595,False
GSM330598,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560856,0.19803211,0.8323097386697004,0.4036180828037236,False
GSM330599,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560823,0.19803219,0.8402257262736021,0.7499223038993812,False
GSM330600,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560922,0.19803241,0.825210345800154,0.0930377937784447,False
GSM330601,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803229,0.8450899218644554,0.9627184260809132,False
GSM330602,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560787,0.19803257,0.8361692923273814,0.5724636886939236,False
GSM330603,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560868,0.19803225,0.8414343414791825,0.8027961294175732,False
GSM330604,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560787,0.19803283,0.8326580037174255,0.41885378833057935,False
GSM330605,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560776,0.19803177,0.8435096601601144,0.8935860163258287,False
GSM330606,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856093,0.19803251,0.843617551329021,0.8983059791505427,False
GSM330607,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560868,0.19803198,0.8106296938563796,-0.5448284545172004,False
GSM330608,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560722,0.19803189,0.8409218360323002,0.7803753262947414,False
GSM330609,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560793,0.19803263,0.8458342040372192,0.9952788684428118,False
GSM330610,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560725,0.19803219,0.8432515245092799,0.8822932415045017,False
GSM330611,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560805,0.19803235,0.794174146208311,-1.2647165968581586,False
GSM330612,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560778,0.19803211,0.8205493199628512,-0.11087017107211514,False
GSM330613,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856078,0.19803236,0.8183383858617527,-0.2075928859229266,False
GSM330614,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560844,0.19803199,0.8333062869774306,0.4472145236726563,False
GSM330615,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560933,0.19803207,0.8487787457584584,1.1240950412668795,False
GSM330616,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560773,0.19803213,0.8341419205100206,0.4837713544946686,False
GSM330617,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560817,0.1980327,0.8392730566562682,0.7082454435629997,False
GSM330618,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856071,0.19803207,0.8288177138549466,0.2508509242341546,False
GSM330619,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856082,0.19803245,0.8246878164738977,0.07017847155822893,False
GSM330620,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560865,0.19803219,0.8452389196900508,0.9692367000499542,False
GSM330621,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803227,0.8367559387964342,0.5981279720012546,False
GSM330622,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856071,0.19803247,0.8366781363152336,0.5947243123444101,False
GSM330623,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856087,0.19803262,0.842168327956266,0.834906161413561,False
GSM330624,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856083,0.19803268,0.842401629506447,0.8451125078176468,False
GSM330625,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560814,0.19803214,0.823997681256087,0.03998682005326528,False
GSM330626,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560773,0.19803219,0.8439580932783735,0.9132038188670617,False
GSM330627,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856068,0.19803222,0.847026385170394,1.0474337453056215,False
GSM330628,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.1980327,0.8336465845915908,0.46210167434914,False
GSM330629,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560853,0.19803242,0.8160759486795494,-0.3065687289086574,False
GSM330630,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560695,0.19803229,0.8454219523546633,0.9772439112187101,False
GSM330631,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560802,0.19803225,0.7821143998075075,-1.792299672137721,False
GSM330632,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560832,0.19803214,0.8305681402881939,0.32742760586667397,False
GSM330633,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560907,0.19803268,0.8427363477626127,0.8597555758450436,False
GSM330634,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856088,0.19803253,0.8310916853975322,0.35033136599996,False
GSM330635,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856091,0.19803205,0.852319262405907,1.2789835935514473,False
GSM330636,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560713,0.19803214,0.8341809287786933,0.4854778665276525,False
GSM330637,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285608,0.1980324,0.8261816373494942,0.13552931603465543,False
GSM330638,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856074,0.19803247,0.8165444744076239,-0.28607192605311016,False
GSM330639,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560778,0.19803251,0.8358105261291616,0.5567685846782612,False
GSM330640,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560778,0.19803275,0.8536183242257298,1.3358142272233706,False
GSM330641,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856079,0.19803242,0.8156181194151717,-0.32659758882210044,False
GSM330642,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560746,0.1980324,0.8238860725092466,0.035104222697635266,False
GSM330643,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560817,0.19803225,0.8324513955459275,0.4098152090044395,False
GSM330644,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560933,0.19803263,0.8321248369306137,0.3955291044048578,False
GSM330645,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560764,0.19803211,0.8452258600827788,0.9686653756176203,False
GSM330646,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856072,0.1980322,0.8065730516831754,-0.722296179120868,False
GSM330647,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560743,0.19803286,0.8137561215202865,-0.40805523667795784,False
GSM330648,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560746,0.19803183,0.8321188446304643,0.3952669565921462,False
GSM330649,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856072,0.19803242,0.8318511604501032,0.38355645801406973,False
GSM330650,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285607,0.19803184,0.8262291698444844,0.13760874117753638,False
GSM330651,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560904,0.19803253,0.8426419358418354,0.8556252956673923,False
GSM330652,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856085,0.19803256,0.8121350855220326,-0.478971417555584,False
GSM330653,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560874,0.19803245,0.86226933172887,1.7142736898924364,False
GSM330654,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285608,0.19803251,0.8256249948107588,0.11117762797611531,False
GSM330655,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560674,0.1980327,0.8314337984620945,0.365297937990486,False
GSM330656,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560734,0.19803198,0.8513022802511401,1.2344932241121156,False
GSM330657,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560868,0.19803229,0.8492279978888743,1.143748673496238,False
GSM330658,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560767,0.19803193,0.8295549193425359,0.2831017797106348,False
GSM330659,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560898,0.1980316,0.8300404043292627,0.3043405067772624,False
GSM330660,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803254,0.825833167426709,0.12028464774766488,False
GSM330661,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803156,0.8358144558830793,0.5569405013660668,False
GSM330662,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560734,0.19803233,0.8360128339686601,0.5656190354728702,False
GSM330663,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285608,0.19803247,0.8204568020542867,-0.11491759305734191,False
GSM330664,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560972,0.19803281,0.8368598246675153,0.6026727132853187,False
GSM330665,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856073,0.19803236,0.844880380739379,0.9535515375335721,False
GSM330666,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856088,0.19803225,0.7967098323546352,-1.1537868102307702,False
GSM330667,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560746,0.19803168,0.8093941679858379,-0.5988795528325395,False
GSM330668,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560835,0.19803256,0.8422938032606497,0.8403953852129955,False
GSM330669,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560817,0.19803257,0.7951319782799109,-1.2228138923450336,False
GSM330670,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560764,0.19803259,0.8289804079296527,0.25796837408844475,False
GSM330671,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560805,0.198032,0.8201901472005828,-0.12658306122555832,False
GSM330672,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560802,0.1980325,0.8511756579133444,1.2289538205332067,False
GSM330673,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560597,0.19803247,0.8399131278770072,0.7362469231805941,False
GSM330674,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856058,0.1980328,0.8277000668467679,0.20195672479952503,False
GSM330675,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560916,0.19803211,0.8306015071770583,0.3288873219547662,False
GSM330676,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560853,0.19803214,0.8270813340524484,0.17488874678784583,False
GSM330677,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856082,0.19803242,0.8275693642780768,0.19623882154972017,False
GSM330678,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560832,0.19803213,0.8394409684114583,0.7155911535998963,False
GSM330679,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560817,0.19803277,0.8299481308155013,0.3003037764398942,False
GSM330680,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560966,0.19803265,0.8295890879255823,0.2845965678697257,False
GSM330681,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856072,0.19803242,0.8366203079880089,0.5921944708617207,False
GSM330682,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803263,0.8310918943596408,0.3503405075580175,False
GSM330683,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560773,0.19803245,0.8403626356217293,0.7559117378823904,False
GSM330684,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856086,0.19803217,0.7911581926716628,-1.396656854047905,False
GSM330685,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560764,0.19803251,0.832112554229725,0.3949917676406972,False
GSM330686,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560886,0.19803262,0.857494574856724,1.5053902830115757,False
GSM330687,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856097,0.1980323,0.8460223232377154,1.003508602553167,False
GSM330688,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560808,0.19803245,0.8492839050165061,1.1461944674081297,False
GSM330689,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560922,0.19803235,0.7848208416271546,-1.6738997613253763,False
GSM330690,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803247,0.8499609242662945,1.1758123288420208,False
GSM330691,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856077,0.19803281,0.8426498598103751,0.8559719490340246,False
GSM330692,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560796,0.19803242,0.8023525557754231,-0.9069320857323394,False
GSM330693,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560752,0.1980322,0.8294058788798522,0.2765816404779787,False
GSM330694,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560737,0.19803217,0.825660811020267,0.11274449558088849,False
GSM330695,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856085,0.19803269,0.8256593863010401,0.11268216775688861,False
GSM330696,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560862,0.19803217,0.8380590238860832,0.6551346134429177,False
GSM330697,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560793,0.19803235,0.849713750243099,1.1649990972073965,False
GSM330698,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560853,0.19803275,0.8268580314970106,0.1651198308421669,False
GSM330699,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560737,0.19803269,0.7602017817970586,-2.7509206922786427,False
GSM330700,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560805,0.19803257,0.7867535548289133,-1.589348499571702,False
GSM330701,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560752,0.19803186,0.8105400046833567,-0.548752126553914,False
GSM330702,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560764,0.19803274,0.8115177482285681,-0.5059783459723415,False
GSM330703,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560576,0.19803233,0.8246147193187986,0.06698065788954485,False
GSM330704,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856081,0.19803223,0.7978489370924715,-1.1039538899785537,False
GSM330705,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856078,0.19803192,0.8147705986342194,-0.3636744563711858,False
GSM330706,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560594,0.19803235,0.8251519266924238,0.09048210715892108,False
GSM330707,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560668,0.1980327,0.817943769729519,-0.22485633290427465,False
GSM330708,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856078,0.19803229,0.844346013760376,0.9301743482676793,False
GSM330709,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560954,0.19803223,0.8376861370931437,0.6388217695064082,False
GSM330710,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803178,0.8273952393708288,0.18862130199370808,False
GSM330711,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560773,0.19803235,0.8493429585641168,1.1487779091505324,False
GSM330712,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803196,0.8401444609574924,0.7463671540677157,False
GSM330713,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560692,0.19803225,0.8369091562147709,0.604830842365685,False
GSM330714,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560767,0.19803204,0.8193884620133465,-0.16165473872451794,False
GSM330715,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560805,0.19803184,0.8321517585247317,0.39670685532466576,False
GSM330716,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560683,0.19803251,0.7922938672194575,-1.3469739958410065,False
GSM330717,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803225,0.8421414166082275,0.8337288587335396,False
GSM330718,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856077,0.19803292,0.8175405147251535,-0.24249770845681698,False
GSM330719,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856079,0.19803245,0.8524924812378485,1.286561474629105,False
GSM330720,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560814,0.198032,0.821374216806545,-0.07478304294184314,False
GSM330721,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560758,0.19803253,0.8340416617140244,0.47938528847324996,False
GSM330722,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560713,0.19803207,0.8534640436599014,1.3290648468740276,False
GSM330723,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.285608,0.19803184,0.7999970127693287,-1.00998107049588,False
GSM330724,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.2856067,0.19803242,0.8524230442386296,1.2835237834232884,False
GSM330725,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560826,0.19803235,0.838012134876947,0.6530833391611275,False
GSM330726,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560883,0.19803207,0.8306980102643253,0.3331090853204479,False
GSM330727,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560808,0.19803229,0.8484472372567435,1.1095923917912347,False
GSM330728,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560808,0.19803245,0.8529342091319977,1.3058859407568897,False
GSM330729,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560907,0.19803213,0.835442241780445,0.5406570859107337,False
GSM330730,0.0,0.12383829802274704,0.24956540763378143,0.415181040763855,0.9998090863227844,0.28560773,0.19803192,0.8291362923503814,0.26478791898955345,False
